,keyword,text,lat,long,census,comp,category,CensusTract,LILATracts_1And10
3741,starbucks,"See our latest #Eldersburg, MD #Retail job opportunity and click the link in our bio to apply: barista - Store# 16053, ELDERSBURG MD at Starbucks",39.4030659,-76.9434937,24013505102,0.4215,fast_food,24013505102,0
3742,starbucks,"Looking to score a job at Starbucks? You're in luck. Click the link in our bio for the job description and information on how to apply: shift supervisor - Store# 10144, BOUQUET CANYON &amp; HASKELL CANYO #Retail #SantaClarita, CA",34.443332700000006,-118.5106846,06037920044,0.4588,fast_food,06037920044,0
3743,starbucks,"Looking to score a job at Starbucks? You're in luck. Click the link in our bio for the job description and information on how to apply: shift supervisor - Store# 10144, BOUQUET CANYON &amp; HASKELL CANYO #Retail #SantaClarita, CA",34.443332700000006,-118.51068459999999,06037920044,0.4588,fast_food,06037920044,0
3744,starbucks,"See our latest #FallsChurch, VA #BusinessMgmt job opportunity and click the link in our bio to apply: store manager - Falls Church, VA at Starbucks",38.8681054,-77.2002745,51059450200,0.4215,fast_food,51059450200,0
3745,starbucks,"It's a Grande kinda day! #tgif 
@starbucks @arianagrande #morningcoffee #grande #coffeeaddict #coffee #goodmorning #cupart #wordsofwisdom #arianagrande #thankyounext @ Starbucks ",42.92872965,-83.63082647,26049011209,0.0,fast_food,26049011209,0
3746,starbucks,"It's a Grande kinda day! #tgif 
@starbucks @arianagrande #morningcoffee #grande #coffeeaddict #coffee #goodmorning #cupart #wordsofwisdom #arianagrande #thankyounext @ Starbucks ",42.92872965,-83.63082647,26049011209,0.0,fast_food,26049011209,0
3747,starbucks,"Starbucks is hiring in #Boston, MA! Click the link in our bio to apply: barista - Store# 07804, 283 LONGWOOD AVENUE #Retail",42.33795300000001,-71.1044704,25025010300,0.0,fast_food,25025010300,0
3748,starbucks,"Starbucks is looking for teammates like you. See our latest #Retail job openings, including ""shift manager - Store# 07804, 283 LONGWOOD AVENUE"", via the link in our bio. #Boston, MA",42.33795300000001,-71.1044704,25025010300,0.3612,fast_food,25025010300,0
3749,starbucks,"Starbucks is hiring in #Boston, MA! Click the link in our bio to apply: barista - Store# 07804, 283 LONGWOOD AVENUE #Retail",42.337953000000006,-71.1044704,25025010300,0.0,fast_food,25025010300,0
3750,starbucks,"I do not do Starbucks because it is overpriced and I only drink black coffee however, when did they start serving th is oatmeal? Its freaking incredible. You get blueberries, agave and a ",44.9161,-93.1014,27037060102,-0.4215,fast_food,27037060102,0
3751,starbucks,"I do not do Starbucks because it is overpriced and I only drink black coffee however, when did they start serving th is oatmeal? Its freaking incredible. You get blueberries, agave and a ",44.9161,-93.1014,27037060102,-0.4215,fast_food,27037060102,0
3752,starbucks,"Getting a pink drink and chocolate croissant (@ Starbucks in Issaquah, WA)  ",47.545925,-122.05956,53033032103,0.0,fast_food,53033032103,0
3753,starbucks,"This #Retail job might be a great fit for you. Click the link in our bio to see it and more. barista - Store# 00375, ISSAQUAH COMMONS at Starbucks #Issaquah, WA",47.5416365,-122.0476504,53033032103,0.765,fast_food,53033032103,0
3754,starbucks,"Getting a pink drink and chocolate croissant (@ Starbucks in Issaquah, WA)  ",47.545925,-122.05956,53033032103,0.0,fast_food,53033032103,0
3755,starbucks,"Don't submit then quit. Apply for jobs like ""shift supervisor - Store# 49197, HWY 114 &amp; I-35W"" at Starbucks, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio. #Retail #FortWorth, TX",33.0256606,-97.2805022,48121020308,0.8091,fast_food,48121020308,0
3756,starbucks,"Don't submit then quit. Apply for jobs like ""shift supervisor - Store# 49197, HWY 114 &amp; I-35W"" at Starbucks, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio. #Retail #FortWorth, TX",33.0256606,-97.2805022,48121020308,0.8091,fast_food,48121020308,0
3757,whataburger,Whataburger car!  #nascar #fridaynight #fridaynighttruckrace @ Texas Motor Speedway ,33.0355214,-97.28261281,48121020308,0.0,fast_food,48121020308,0
3758,starbucks,"#doppio (@ Starbucks in Houston, TX) ",29.74116512,-95.46058962,48201431802,0.0,fast_food,48201431802,0
3759,starbucks,#kkr beat #kxip by 28 runs at #edengardens #kolkata ! #kkrhaitaiyaar #kkrvkxip #IPL2019 #kkrvskxip #kkrvskingsxipunjab #ipl #veerzaara #kxipofficial @ Starbucks ,29.74120592,-95.46059878,48201431802,0.0,fast_food,48201431802,0
3760,starbucks,"#doppio (@ Starbucks in Houston, TX) ",29.74116512,-95.46058962,48201431802,0.0,fast_food,48201431802,0
3761,starbucks,"Friday! (@ Starbucks in Tampa, FL) ",27.968398,-82.565708,12057011708,0.0,fast_food,12057011708,0
